,file,type,cbo,wmc,RM_WMC,dit,rfc,lcom,RM_LCOM5,tcc,lcc,totalMethodsQty,RM_NMD,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,RM_NAD,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,RM_LOC,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,sample_id_x,RM_NADC,RM_ATFD,[NOM] > 15|[NOF] > 15,[NOM] + [NOF] > 20,[CLOC] > 750|[NOM] + [NOF] > 20,([ATFD] > 2) & ([WMC] ≥ 47) & ([TCC] < 0.33),([WMC] ≥ 47) & ([TCC] < 0.3) & ([ATFD] > 5),"[LCOM] ≥ 0,725 & [WMC] ≥ 34 & [NOF] ≥ 8 & [NOM] ≥ 14",[CLOC] > 100|[VG] > 20,([NOM] > 20)|([NOF] > 9)|([CLOC] > 750),ALL,ANY,MAJOR VOTES,parts,label
85,6571650,class,2,5,5,2,2,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,2,0,2,0,0,1,2,1,0,1,1,0,0,0,35,1,0,6571650,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
86,6578541,class,7,20,20,1,5,29,0.7667,0.26666668,0.46666667,11,8,0,7,1,3,0,10,1,0,0,3,3,0,0,3,0,0,0,0,0,64,59,1,3,4,0,2,0,3,11,0,11,2,2,0,0,67,1025,0,6578541,0,0,0,0,0,0,0,0,0,0,0,0,0,test,1
87,6560581,interface,0,2,2,1,0,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,6560581,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
88,6623354,class,19,11,11,1,15,6,1.0,-1.0,-1.0,4,4,0,1,3,0,0,1,0,0,0,5,5,0,0,5,0,0,0,0,1,51,44,4,2,0,0,0,13,3,20,1,25,2,0,0,0,46,1,0,6623354,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
89,6513676,class,10,43,35,1,33,5,0.9256,0.61904764,0.71428573,11,8,3,7,4,0,0,7,0,0,0,9,11,6,0,9,0,0,9,0,5,159,146,15,11,10,0,0,9,5,31,4,27,4,0,1,0,119,1,0,6513676,0,0,0,0,0,0,0,1,1,0,0,1,1,test,0
90,6605811,class,1,1,1,2,1,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6605811,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
91,6554999,class,12,11,19,1,17,27,0.8667,0.22222222,0.30555555,10,8,2,1,1,0,8,9,0,0,0,5,5,0,0,1,0,4,0,0,0,145,141,5,0,1,0,0,0,0,9,0,8,1,4,0,0,74,1,0,6554999,0,0,0,0,0,0,0,0,1,0,0,1,1,train,1
92,6634791,class,3,4,4,1,0,0,0.6667,0.5,1.0,4,0,0,4,0,0,0,4,0,0,0,3,3,0,0,3,0,0,3,0,0,19,14,3,0,0,0,0,0,0,3,0,3,0,0,0,0,18,0,0,6634791,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
93,6772589,class,10,32,31,2,19,429,1.0345,0.0022988506,0.0022988506,30,28,0,30,0,0,0,30,0,0,0,3,3,2,2,0,0,1,2,0,0,132,127,29,2,0,0,0,25,0,5,0,4,1,1,0,0,66,9,0,6772589,0,3,1,1,1,0,0,1,1,1,0,1,1,train,1
94,6680763,class,12,19,20,2,25,58,0.9583,0.027777778,0.027777778,13,12,0,7,4,2,0,9,0,0,0,6,6,5,0,6,0,0,5,0,0,126,118,1,1,3,2,5,26,5,28,3,21,2,1,0,0,112,1,0,6680763,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
95,6725112,class,9,15,15,1,17,6,0.0,0.0,0.0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,3,0,5,0,2,1,8,12,0,9,5,0,0,0,49,1,0,6725112,0,3,0,0,0,0,0,0,0,0,0,0,0,test,0
96,6651983,class,7,10,10,2,5,6,0.0,0.0,0.0,4,3,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,7,0,6,0,0,0,2,6,0,2,1,0,0,0,44,16,0,6651983,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
97,6135529,interface,3,1,1,1,0,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6135529,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
98,6654966,interface,2,1,1,1,0,0,0.0,-1.0,-1.0,1,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,72,1,0,6654966,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
99,6732692,class,23,32,32,3,34,28,0.9063,0.11111111,0.16666667,9,8,0,3,0,6,0,9,0,0,0,3,4,0,0,0,3,0,0,0,0,204,152,8,2,13,0,3,1,8,38,1,24,4,1,2,0,82,1,0,6732692,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
100,6159926,interface,0,0,0,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,21,0,0,6159926,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
101,6624209,class,27,15,17,2,55,0,0.75,0.33333334,0.33333334,4,4,1,3,1,0,0,3,0,0,0,4,4,0,0,4,0,0,0,0,0,122,116,0,1,4,3,0,7,14,23,0,25,8,1,0,6,100,1,0,6624209,0,0,0,0,0,0,0,0,1,0,0,1,1,train,1
102,6151978,interface,0,0,0,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,4,0,0,4,4,0,0,10,0,0,0,0,0,0,8,0,8,5,8,0,0,0,0,47,1,0,6151978,0,0,0,0,0,0,0,1,0,0,0,1,0,train,0
103,6866681,class,15,7,7,2,9,21,0.0,0.0,0.0,7,7,1,4,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,19,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1024,0,6866681,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
104,6913242,class,4,2,2,2,0,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1025,0,6913242,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
105,6143847,class,2,2,1,2,2,0,0.0,0.0,0.0,1,1,1,1,0,0,0,2,0,0,0,3,3,3,2,1,0,0,1,0,1,11,3,0,0,0,0,0,1,0,1,0,3,0,0,0,0,24,1,0,6143847,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
106,6897923,class,9,8,8,2,7,0,0.8333,0.1,0.1,5,4,2,3,0,2,0,5,0,0,0,3,3,0,0,3,0,0,0,0,0,24,19,2,0,1,0,0,1,0,6,0,4,1,0,0,0,36,1,0,6897923,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
107,6725492,class,10,35,34,2,27,522,1.0313,0.0018939395,0.0018939395,33,31,0,33,0,0,0,33,0,0,0,3,3,2,2,0,0,1,2,0,0,135,130,32,2,0,0,0,20,0,5,0,4,1,1,0,0,57,9,0,6725492,0,3,1,1,1,0,0,1,1,1,0,1,1,train,0
108,6890147,class,1,1,1,1,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,1,0,0,0,3,3,1,2,0,0,1,1,0,0,9,4,0,0,0,0,0,0,1,3,0,3,0,0,0,0,16,1,0,6890147,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
109,6893505,class,12,36,33,1,25,34,1.0909,0.24444444,1.0,12,10,1,10,2,0,0,10,0,0,0,12,12,0,0,0,0,12,5,0,2,129,115,12,4,4,1,1,2,5,27,0,25,5,0,0,3,64,9,0,6893505,0,17,0,1,1,0,0,1,1,1,0,1,1,train,1
110,6920729,class,9,22,21,2,18,105,1.0714,0.0,0.0,15,14,1,14,0,1,0,15,0,0,0,1,1,1,0,0,0,1,1,0,0,72,69,11,1,2,0,0,2,0,2,0,2,3,0,0,0,78,1,0,6920729,0,0,0,0,0,0,0,1,1,0,0,1,1,train,0
111,6984118,class,2,2,2,2,0,1,0.0,0.0,0.0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,6984118,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
112,6940330,class,2,3,3,1,0,0,1.5,1.0,1.0,3,1,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,12,9,2,0,0,0,0,1,0,1,1,1,0,0,0,0,34,9,0,6940330,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
113,6988534,class,1,1,1,2,1,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6988534,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
114,6921656,class,7,9,9,1,7,3,0.4,0.3,0.3,6,5,0,3,1,0,2,5,0,0,0,1,1,0,0,1,0,0,1,0,0,32,29,4,0,3,0,0,0,0,4,0,3,1,0,0,0,54,1,0,6921656,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
115,7002598,class,1,1,1,2,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,8,0,7002598,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
116,6985869,class,9,21,21,1,9,210,1.05,0.0,0.0,21,21,1,18,0,0,3,21,18,0,0,1,1,1,0,1,0,0,1,0,0,33,30,3,0,0,0,0,0,0,2,0,2,0,0,0,0,48,1033,0,6985869,0,1,1,1,1,0,0,1,1,1,0,1,1,test,0
117,7022531,class,0,0,0,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,0,0,0,16,0,0,18,0,0,0,0,0,0,13,3,16,0,16,0,0,0,0,26,1,0,7022531,0,0,1,0,0,0,0,1,0,1,0,1,0,test,0
118,7027539,class,5,38,37,1,18,75,0.9524,0.08571429,0.08571429,15,10,0,15,0,0,0,15,0,0,0,3,3,0,0,3,0,0,0,0,0,92,87,22,1,24,1,6,10,5,12,7,7,1,0,0,0,99,1,0,7027539,0,0,0,0,0,0,0,1,1,0,0,1,1,test,0
119,6977949,interface,4,3,3,1,2,3,0.0,0.0,0.0,3,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,6977949,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
120,6917283,class,6,83,77,1,19,0,0.4823,0.59485817,0.6569149,48,42,0,48,0,0,0,48,0,0,0,3,3,0,1,2,0,0,0,0,3,251,246,39,4,16,0,71,6,144,48,65,24,3,0,0,0,197,17,0,6917283,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
121,7074847,class,1,5,5,2,3,3,0.0,0.0,0.0,3,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,4,0,0,0,0,6,0,1,0,1,1,0,0,0,8,8,0,7074847,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
122,7048370,class,3,19,19,2,13,0,1.5,0.6666667,1.0,3,3,0,3,0,0,0,3,0,0,0,5,5,0,0,5,0,0,0,0,2,49,42,1,0,4,1,0,12,6,17,4,11,5,0,0,0,50,2,0,7048370,0,9,0,0,0,0,0,0,0,0,0,0,0,train,1
123,7071931,class,7,3,3,2,7,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,15,12,1,1,2,0,1,0,2,7,0,6,2,0,0,0,39,1,0,7071931,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
124,7037560,class,7,405,448,1,113,673,0.951,0.14761905,0.7380952,38,27,2,33,2,2,1,36,0,0,0,53,53,7,0,1,51,1,7,0,66,1297,1237,34,25,108,19,52,390,280,342,171,155,13,3,1,0,350,1,0,7037560,0,40,1,1,1,1,1,1,1,1,1,1,1,train,0
125,7076084,interface,7,7,7,1,0,21,0.0,0.0,0.0,7,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,7076084,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
126,7056354,class,5,24,22,2,8,0,1.1667,0.61904764,1.0,7,5,0,6,0,0,1,7,0,1,0,2,2,0,0,0,0,2,0,0,0,80,76,8,3,10,2,0,2,11,7,1,5,2,0,0,0,163,1,0,7056354,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
127,7075575,class,6,92,89,3,19,161,1.0476,0.11578947,0.14736842,22,21,2,0,2,5,15,20,2,15,0,9,9,5,0,5,0,4,5,0,22,223,203,31,3,51,0,5,5,43,53,15,36,6,0,2,0,240,1032,0,7075575,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
128,7047868,class,10,575,524,1,138,209,0.985,0.014705882,0.014705882,22,22,22,17,5,0,0,17,0,0,0,19,19,19,2,17,0,0,3,0,94,1080,1059,114,17,266,40,146,246,514,250,112,172,10,0,0,0,306,1,0,7047868,0,76,1,1,1,1,1,1,1,1,1,1,1,train,1
129,7077189,class,1,1,1,1,0,0,0.0,-1.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,6,6,6,6,0,0,0,6,0,0,10,2,0,0,0,0,0,11,0,6,0,6,0,0,0,0,41,1,0,7077189,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
130,7075624,class,4,7,7,1,4,0,0.2,0.93333334,1.0,6,4,0,6,0,0,0,6,0,0,0,2,2,0,0,2,0,0,0,0,0,31,27,3,0,1,0,3,5,0,6,2,4,1,0,0,0,50,1,0,7075624,0,4,0,0,0,0,0,0,0,0,0,0,0,test,0
131,7120318,class,25,57,56,2,66,618,0.9933,0.0089126555,0.014260249,36,25,0,26,2,8,0,34,1,0,0,30,30,13,10,8,12,0,13,0,4,239,202,26,1,7,4,0,50,0,30,5,40,4,0,1,0,237,1025,5,7120318,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
132,7084780,class,5,21,22,1,14,0,0.6944,0.5769231,0.5769231,13,12,0,13,0,0,0,13,0,0,0,3,3,0,0,0,0,3,0,0,0,59,54,14,2,5,0,8,4,7,12,3,11,2,0,0,0,88,1,0,7084780,0,7,0,0,0,0,0,0,1,0,0,1,1,train,0
133,7148614,class,2,0,0,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,9,0,7148614,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
134,7137862,class,5,2,2,1,2,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,10,7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,10,0,7137862,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
135,7165732,class,0,2,2,1,0,0,0.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,9,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,7165732,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
136,7140272,class,1,4,4,1,7,0,0.0,-1.0,-1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,1,0,1,0,0,6,1,5,2,4,0,0,0,0,20,1,0,7140272,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
137,7149120,class,5,7,7,2,16,7,0.7,0.26666668,0.26666668,6,4,2,6,0,0,0,6,0,0,0,2,2,2,1,1,0,0,1,0,0,31,27,2,0,0,0,0,2,0,4,0,3,1,0,0,0,39,1,0,7149120,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
138,7161125,class,5,7,6,2,6,3,1.0,0.0,0.0,3,3,0,3,0,0,0,3,1,2,0,1,1,0,0,1,0,0,0,0,0,15,12,2,0,4,0,1,1,0,2,0,2,1,0,0,0,17,1025,0,7161125,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
139,7160140,class,6,12,11,1,6,27,0.8444,0.2,0.31111112,10,3,0,10,0,0,0,10,0,0,0,5,5,0,0,5,0,0,0,0,0,52,45,5,1,0,0,0,0,0,7,0,6,2,1,0,0,22,1,0,7160140,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
140,7183873,interface,2,2,2,1,0,1,0.0,0.0,0.0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,7183873,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
141,7196708,class,3,3,3,1,6,0,1.5,0.0,0.0,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,17,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,43,9,0,7196708,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
142,7198305,class,2,1,1,1,6,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,7198305,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
143,7155743,class,0,2,2,1,0,0,0.0,1.0,1.0,2,0,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,9,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,7155743,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
144,7198779,class,10,9,9,1,17,0,1.125,1.0,1.0,9,9,0,9,0,0,0,9,0,0,0,8,8,0,0,8,0,0,1,0,0,55,45,9,0,0,0,0,15,0,10,0,10,0,0,0,0,31,9,0,7198779,0,9,0,0,0,0,0,1,0,0,0,1,0,train,0
145,7201007,class,7,6,9,1,14,3,1.5,0.0,0.0,3,3,3,3,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,0,0,53,50,3,0,3,0,0,10,0,6,0,4,1,1,0,0,34,1,0,7201007,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
146,7200142,class,4,3,3,2,5,1,0.0,-1.0,-1.0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1,0,0,0,2,1,0,0,0,0,1,0,0,0,49,26,0,7200142,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
147,7204450,class,11,2,2,2,0,1,2.0,0.0,0.0,2,1,1,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,106,6,1,0,0,0,0,3,0,1,0,1,0,0,1,0,22,1,0,7204450,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
148,7210083,class,2,3,3,1,0,1,1.5,0.33333334,0.33333334,3,1,0,1,0,0,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,10,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,8,1032,0,7210083,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
149,7204626,interface,121,122,122,1,0,7381,0.0,0.0,0.0,122,122,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,124,122,0,0,0,0,0,2,0,0,0,0,0,0,0,0,586,1,0,7204626,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
150,7405705,interface,2,2,2,1,0,1,2.0,0.0,0.0,2,2,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,20,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,38,1,0,7405705,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
151,7228058,class,9,11,10,2,5,0,0.25,1.0,1.0,5,3,0,2,0,0,3,5,0,0,0,3,3,0,0,0,0,3,3,0,2,191,51,5,1,5,0,1,4,9,18,3,10,3,0,2,0,29,16,0,7228058,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
152,7214444,interface,11,27,27,1,3,351,0.0,0.0,0.0,27,27,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1,0,7214444,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
153,7237730,class,5,11,10,2,11,9,1.1667,0.33333334,0.6666667,7,4,0,6,1,0,0,6,0,0,1,5,5,0,0,5,0,0,4,0,1,43,36,6,0,1,0,0,6,0,6,2,6,2,0,0,0,51,1,0,7237730,0,7,0,0,0,0,0,0,0,0,0,0,0,train,0
154,7243958,class,20,54,41,4,22,64,0.8929,0.30526316,0.7157895,20,12,1,19,0,1,0,20,0,0,0,7,8,0,0,7,0,0,0,0,5,192,135,24,0,15,0,2,27,15,17,9,12,1,0,3,0,136,1,0,7243958,0,0,1,1,1,0,0,1,1,0,0,1,1,train,0
155,7269783,class,0,2,2,1,1,0,0.0,-1.0,-1.0,1,1,1,1,0,0,0,1,0,0,0,4,4,4,1,3,0,0,3,0,0,12,6,1,0,1,0,0,2,0,4,2,4,2,0,0,0,28,17,0,7269783,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
156,7239385,class,0,1,1,1,0,0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,0,0,0,8,4,0,0,0,0,0,0,1,3,0,2,0,0,0,0,6,8,0,7239385,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
157,7272444,interface,0,1,1,1,0,0,0.0,-1.0,-1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,7272444,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
158,7290109,class,5,11,11,2,6,41,0.8333,0.12727273,0.12727273,11,7,0,10,0,1,0,11,3,0,0,3,3,0,0,3,0,0,1,0,0,53,33,4,0,0,0,0,7,0,4,3,3,0,0,1,0,26,1025,0,7290109,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
159,7293098,class,24,12,11,1,20,9,0.6,0.5,0.5,6,5,0,4,2,0,0,4,0,0,0,1,1,0,0,1,0,0,1,0,0,69,66,9,1,1,0,0,20,0,14,1,14,1,1,0,0,78,1,0,7293098,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
160,7274207,class,13,22,22,2,23,22,0.9091,0.2777778,0.2777778,12,12,0,0,3,0,9,9,2,0,0,4,4,0,0,4,0,0,0,0,0,83,38,2,0,10,0,0,6,3,6,0,6,2,3,0,0,44,1024,0,7274207,0,0,0,0,0,0,0,0,1,0,0,1,1,train,1
161,7277560,class,22,19,17,1,32,3,0.68,0.6666667,1.0,6,4,0,3,2,0,1,4,0,0,0,5,5,0,0,5,0,0,5,0,0,56,49,7,2,3,0,3,0,2,22,1,18,3,0,0,0,61,16,0,7277560,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
162,7294593,class,2,13,13,2,13,6,0.0,0.0,0.0,4,4,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,96,63,4,3,0,4,0,9,6,18,3,13,3,0,1,0,50,1,0,7294593,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
163,7358376,class,4,1,1,2,0,0,0.0,-1.0,-1.0,1,0,0,0,0,1,0,1,0,0,0,10,10,10,9,1,0,0,10,0,0,15,3,0,0,0,0,0,9,0,10,0,10,0,0,0,0,43,9,0,7358376,1,1,0,0,0,0,0,1,0,1,0,1,0,train,0
164,7211700,interface,0,0,0,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,15,0,10,1,10,0,0,0,0,44,1,0,7211700,0,0,0,0,0,0,0,1,0,1,0,1,0,train,0
165,7327189,class,25,12,12,5,22,21,0.8571,0.1904762,0.23809524,10,7,0,7,3,0,0,7,0,0,0,7,7,0,0,7,0,0,5,0,0,243,81,1,0,1,0,0,3,1,10,0,10,1,2,6,0,57,1,0,7327189,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
166,7257331,class,12,12,10,2,11,11,0.8571,0.0,0.0,6,5,0,2,1,3,0,5,0,0,0,7,7,0,0,7,0,0,0,0,0,67,45,4,3,3,0,0,12,0,14,0,13,4,0,1,0,49,1,0,7257331,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
167,7356708,class,26,13,13,2,7,78,1.0,0.0,0.0,13,11,2,13,0,0,0,13,0,0,0,2,2,2,0,2,0,0,2,0,0,165,161,7,0,0,0,0,21,0,29,0,29,0,18,0,0,93,1,0,7356708,0,0,0,0,0,0,0,0,1,0,0,1,1,train,1
168,7369780,class,2,13,13,1,1,66,1.0833,0.07692308,0.07692308,13,0,0,13,0,0,0,13,0,0,0,7,7,0,0,7,0,0,1,0,0,92,39,7,0,0,0,0,0,1,9,0,7,0,0,1,0,67,9,0,7369780,1,7,0,0,0,0,0,0,0,0,0,0,0,train,0
169,7356904,class,4,7,7,1,4,0,0.5,0.6,0.6,5,1,0,5,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0,26,23,1,1,1,0,0,2,1,2,0,2,2,0,0,0,26,1,0,7356904,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
170,7373964,interface,1,1,1,1,0,0,0.0,-1.0,-1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,7373964,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
171,7373999,interface,2,1,1,1,0,0,0.0,-1.0,-1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,7373999,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
172,7375884,class,7,5,4,1,5,0,0.3333,0.33333334,0.33333334,4,3,0,2,1,0,1,3,0,0,0,1,1,0,0,1,0,0,1,0,0,19,16,3,1,0,0,0,0,0,2,0,2,1,0,0,0,12,16,0,7375884,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
173,7386253,class,2,9,9,1,8,0,1.125,0.7777778,0.7777778,9,8,0,9,0,0,0,9,0,0,0,1,1,0,0,1,0,0,0,0,0,30,27,8,0,0,0,0,0,0,1,0,1,0,0,0,0,16,10,0,7386253,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
