,embedding,name,label_x,parts,sample_id,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
79,[-0.9502865 -1.5318595  1.8657674 ... -2.1769743 -0.8145226  1.9751856],3871308,not_lm,train,3871308,0.0,85.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
80,"[ -9.485654   -2.478791   11.580343  ... -15.011192    1.6804005
   9.270304 ]",3872015,not_lm,train,3872015,0.0,61.0,2.0,4.0,10.0,24.0,1.0,5.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,7.0,1.0,2.0,0.0,0.0,33.0,4.0,0.0,0.0
81,[-5.8784876 -5.0501986  3.316762  ... -6.5805025 -2.8271346  8.960528 ],3873345,not_lm,train,3873345,0.0,52.0,1.0,5.0,3.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0
82,"[-1.1163151  -0.45534518  1.067497   ... -1.6635635   0.15508533
  0.9196973 ]",3875268,not_lm,train,3875268,1.0,194.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
83,"[-1.5635365   0.7571682   3.3354983  ... -2.883336    0.69229984
  0.59365696]",3875995,not_lm,train,3875995,0.0,148.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
84,"[-2.466683   -0.74365866  4.8065042  ... -0.4796673   1.0000403
  0.26001072]",3876033,not_lm,train,3876033,1.0,125.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0
85,"[-3.21855631 -2.33517158  4.78618124 ... -3.32723965  0.54759545
  0.69998782]",3877056,not_lm,train,3877056,0.0,61.0,3.0,3.0,6.0,11.0,0.0,2.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,20.0,10.0,0.0,0.0
86,"[ 1.2953578   0.26088315  0.8852845  ... -2.8091626  -0.3304737
  1.2113941 ]",3879070,not_lm,test,3879070,0.0,33559.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0
87,[-1.3746367 -1.4415386  1.1407424 ... -1.9602711 -0.6513053  2.2705145],3879673,not_lm,train,3879673,1.0,68.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0
88,"[-2.48321354 -5.09490937  1.66486387 ... -4.90481767  0.09395781
  1.15992296]",3882178,not_lm,train,3882178,0.0,206.0,5.0,1.0,7.0,7.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,1.0
89,"[ 1.1056333  -0.05761422  4.81096123 ... -7.40885253  0.47169238
  4.69232094]",3897308,not_lm,train,3897308,0.0,29291.0,5.0,3.0,2.0,9.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
90,[-5.4477687 -0.872266   5.2165027 ... -7.0290456 -2.3274057  0.1704073],3904736,not_lm,train,3904736,0.0,122.0,2.0,2.0,3.0,10.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0
91,"[-1.9007751   0.00974888 -0.5411364  ... -2.3554835  -1.7965603
  2.2626414 ]",3905445,not_lm,test,3905445,0.0,362.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
92,[-1.7184788 -1.3547703  2.7537072 ... -1.8526399 -1.0966253  2.336141 ],3909025,not_lm,test,3909025,0.0,572.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,1.0
93,"[-0.96046567 -0.6968983   1.1521544  ... -3.8668222   0.55773544
  0.68201816]",3913986,not_lm,train,3913986,0.0,30010.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,1.0
94,"[-0.96046567 -0.6968983   1.1521544  ... -3.8668222   0.55773544
  0.68201816]",3917525,not_lm,train,3917525,0.0,116245.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,1.0
95,"[ 0.7100316  -0.705037    1.5082142  ... -1.860451    0.7218255
  0.35965687]",3917547,not_lm,train,3917547,0.0,116384.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
96,"[-1.4997492  -1.3257909   2.4775448  ... -1.5864148   0.43257686
  0.93579996]",3918098,not_lm,train,3918098,0.0,133.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
97,"[-1.3311434  -0.46289474  0.7449084  ... -2.1933975  -0.688404
  2.3192263 ]",3919083,not_lm,train,3919083,0.0,176.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
98,"[-2.3716633  -0.7665847  -0.31303263 ... -3.2891455  -1.7194542
  0.2712021 ]",3919373,not_lm,train,3919373,0.0,51667.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
99,"[-0.41702172  0.48408347  2.8592029  ... -1.1979785  -0.5074804
  0.5671408 ]",3920271,not_lm,train,3920271,0.0,550.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
100,"[-1.034833   -0.76142085 -0.27957922 ... -1.7237895  -0.14333412
 -0.08382547]",3921684,not_lm,train,3921684,0.0,13636.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
101,"[ 0.04315019 -2.065247    3.02947763 ... -1.78806877 -1.58825404
 -0.61648618]",3922485,not_lm,test,3922485,0.0,150.0,2.0,2.0,7.0,11.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0
102,[-1.2082404 -0.4296006  1.0879891 ... -1.6012627 -0.2387644  1.0194882],3924383,not_lm,train,3924383,1.0,141.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
103,"[-1.034833   -0.76142085 -0.27957922 ... -1.7237895  -0.14333412
 -0.08382547]",3924454,not_lm,train,3924454,0.0,22461.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
104,"[ 0.5292183  -1.2648647   2.920226   ... -3.3919044   1.0944422
 -0.43567562]",3924473,not_lm,train,3924473,0.0,22555.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
105,[-1.290237   0.1335299  0.9927118 ... -3.4994164  2.233945  -2.1919951],3926659,not_lm,train,3926659,1.0,68501.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
106,[-2.9037304 -3.1584923  1.2185199 ... -3.2291598 -1.1056066  5.020864 ],3926825,not_lm,train,3926825,0.0,319.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
107,"[ 2.1025414  -2.7631326  -1.0405817  ... -6.18319    -0.5914412
 -0.92953014]",3927368,not_lm,train,3927368,0.0,28635.0,3.0,3.0,6.0,12.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
108,"[-1.2945694  -0.45454025  1.4988534  ... -4.709137   -1.9888308
  1.4804907 ]",3930845,not_lm,train,3930845,0.0,37772.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0
109,"[-1.6142142  -0.06350592  2.4320636  ... -3.8063502  -1.1355947
  1.9362154 ]",3931329,not_lm,train,3931329,0.0,234.0,2.0,2.0,2.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,9.0,0.0,1.0
110,"[-3.25155818  0.56752534  1.50046877 ... -3.3879418   3.89027372
 -4.39110176]",3933339,not_lm,test,3933339,0.0,298.0,2.0,1.0,8.0,10.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,18.0,0.0,1.0
111,"[-10.39169     1.9008286  -0.7934387 ...  -7.9177003  -2.1330144
   2.09648  ]",3940072,not_lm,train,3940072,0.0,158.0,6.0,4.0,8.0,19.0,1.0,6.0,3.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,17.0,2.0,0.0,0.0
112,"[-2.5416183  -1.4991201   2.077179   ... -2.9343185  -0.47379556
  2.316246  ]",3945199,not_lm,train,3945199,0.0,68.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
113,"[ 0.2807262  -1.3775471   5.120141   ... -4.759281    0.01412764
  2.7087357 ]",3945316,not_lm,train,3945316,0.0,127.0,3.0,5.0,8.0,9.0,2.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0
114,"[-3.3095024  -3.6472602   2.570785   ... -4.6413116  -0.87231374
  5.9617176 ]",3947756,not_lm,train,3947756,0.0,231.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,0.0,0.0
115,"[-1.9733138  -1.1835312   2.544933   ... -1.0158497   0.12807924
  0.6031024 ]",3952980,not_lm,train,3952980,0.0,946.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
116,[-1.5339713 -1.6303992  1.4251974 ... -4.6562586 -0.7654581  3.1162   ],3961246,not_lm,test,3961246,0.0,202.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
117,"[-3.6159425  -2.5848603   2.2895994  ... -4.7341495  -0.17017329
  5.284504  ]",3963415,not_lm,train,3963415,0.0,124.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
118,"[-1.3323528  -0.49908674  2.6787996  ... -2.2804577  -0.43552664
  1.460012  ]",3964331,not_lm,train,3964331,0.0,73.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
119,[-7.2426724 -4.401919   2.107277  ... -7.9506345 -0.1776106  5.693599 ],3974746,not_lm,train,3974746,0.0,217.0,2.0,5.0,8.0,11.0,4.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0
120,"[ 0.44746694 -0.26425087  3.4698     ... -2.524489   -0.32033473
  2.0392423 ]",3975605,not_lm,train,3975605,0.0,1239.0,3.0,4.0,2.0,7.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,10.0,0.0,0.0
121,[-1.7596726 -1.3244174  4.587019  ... -2.5040345  2.8146112 -0.7398797],3981428,not_lm,train,3981428,1.0,36.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
122,"[-1.5525651  -1.1171608   2.1786518  ... -0.9317897   0.82780147
 -0.12921906]",3983972,not_lm,train,3983972,0.0,139.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
123,"[-0.65149605 -1.0050517   1.1813252  ... -1.3643087   0.38891962
 -0.43767893]",3985516,not_lm,train,3985516,0.0,45.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
124,"[-9.38985768 -2.91527519  5.36552697 ... -6.13702399  2.24560298
  2.50493325]",3986050,not_lm,train,3986050,0.0,43.0,1.0,3.0,6.0,15.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0
125,"[-1.8847294  -0.05481488  0.5751433  ... -4.0560083  -2.6867683
  2.6147432 ]",3986210,not_lm,train,3986210,0.0,28.0,0.0,2.0,3.0,7.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0
126,"[-2.3848033  -0.5593086   2.1138475  ... -1.3395237   0.6857102
 -0.08031118]",3987166,not_lm,train,3987166,0.0,75.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0
127,"[-6.5333657  -2.031596    1.1321695  ... -3.4906192   1.0460781
  0.01824105]",3988323,not_lm,train,3988323,0.0,53.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0
128,"[-0.8255415  -0.55290765  2.657238   ... -1.675946    1.4757924
  0.20261312]",3988942,not_lm,train,3988942,0.0,352.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0
129,"[-0.26899695 -0.7056152   0.7081569  ... -1.0960846  -0.37498268
  1.0727196 ]",3993481,not_lm,train,3993481,0.0,30.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0
130,"[ -8.77519621   5.31403597 -22.38867559 ... -10.72781601  -4.71696182
 -22.76779889]",3993831,not_lm,train,3993831,0.0,69.0,3.0,7.0,22.0,55.0,2.0,28.0,1.0,22.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,13.0,35.0,19.0,3.0,0.0,0.0,39.0,1.0,0.0,0.0
131,"[-10.897547   -6.172819    1.5965828 ... -11.748403   -5.573277
  11.26385  ]",3998684,not_lm,train,3998684,0.0,536.0,0.0,7.0,2.0,22.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,4.0,0.0,1.0
132,"[-1.4219947  -1.1499739   2.4112535  ... -2.7965422   0.40628937
  3.6908484 ]",4002437,not_lm,train,4002437,0.0,46.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0
133,"[ 0.49874878  0.28080434  1.3262959  ... -1.6525978  -0.23215225
  1.2674599 ]",4004665,not_lm,train,4004665,0.0,207.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
134,"[-2.6881800e+00  7.9255700e-03  3.5852840e+00 ... -1.2412652e+01
 -1.2758624e+01  8.5043001e+00]",4005583,not_lm,train,4005583,0.0,1905.0,1.0,6.0,3.0,19.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,1.0
135,[-1.0073391 -2.6271396  1.3412647 ... -2.3661585 -2.511588   3.4428267],4031529,not_lm,test,4031529,0.0,464.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0
136,"[ 0.28146023 -0.83540493  3.577982   ... -1.1890771  -1.290789
  0.6010475 ]",4032154,not_lm,train,4032154,0.0,473.0,3.0,2.0,3.0,10.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0
137,"[-1.1976254  -0.32610422 -0.24438441 ... -2.1151652  -0.5973102
 -0.65690315]",4038193,not_lm,test,4038193,0.0,239.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,1.0
138,"[-2.54819    -2.6380255   1.5472503  ... -2.5484948  -0.84276974
  3.2212558 ]",4038375,not_lm,train,4038375,1.0,25.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
139,"[-3.351121    0.05455226  3.7804399  ... -2.1336408   1.977436
  1.0661678 ]",4041399,not_lm,test,4041399,0.0,104.0,5.0,2.0,7.0,8.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
140,"[-4.6297675  -2.03951116  2.83642188 ... -9.06101803  0.83938579
  1.36804211]",4042280,not_lm,train,4042280,0.0,145.0,9.0,3.0,9.0,8.0,1.0,2.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0
141,"[-3.3637463  -2.33063741  0.23798777 ... -3.55820138 -0.14216567
  3.13340878]",4042328,not_lm,train,4042328,0.0,1447.0,3.0,1.0,4.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
142,"[-0.9335381  -0.02274537  0.7468447  ... -1.2830541  -1.095471
  0.5073698 ]",4043104,not_lm,train,4043104,0.0,117.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
143,"[-0.5737609  -0.78314364  0.70480883 ... -2.0851753   2.4796402
  0.33080673]",4043468,not_lm,train,4043468,1.0,38.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
144,[-3.2894402 -1.519886   1.6410899 ... -6.718501  -1.6542286  5.5503917],4044091,not_lm,test,4044091,0.0,64.0,3.0,2.0,6.0,11.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0
145,"[-0.47776937  0.4186818  -0.12052482 ... -2.0335011   1.3248647
 -0.06883669]",4045122,not_lm,train,4045122,0.0,54.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,12.0,9.0,0.0,0.0
146,"[-2.5908952   0.61968106 -0.54666454 ... -1.5917006  -1.0831001
 -0.6831596 ]",4045338,not_lm,train,4045338,0.0,186.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0
147,[-5.345685  -2.27336    3.8429012 ... -5.3154407 -1.9900612  3.878685 ],4051372,not_lm,test,4051372,0.0,361.0,0.0,3.0,5.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
148,"[-6.6828233  -0.40361627  2.88071308 ... -5.77208386 -1.7068617
 -2.82657364]",4055848,not_lm,train,4055848,0.0,49.0,2.0,5.0,9.0,13.0,3.0,2.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,78.0,9.0,0.0,1.0
149,"[-0.41804478  0.84207827 -0.01493758 ... -1.6226709  -1.4526747
  1.4867136 ]",4057674,not_lm,test,4057674,0.0,36.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,1.0
150,[-3.5024939 -1.6112239  2.9749906 ... -4.2219725 -0.9249108  2.1400146],4057866,not_lm,train,4057866,0.0,381.0,2.0,3.0,6.0,13.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0
151,"[-1.5451769  -1.668195    1.5773644  ... -2.7433677  -0.22659546
  4.636594  ]",4059172,not_lm,train,4059172,0.0,650.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
152,"[-3.3018646  -1.1701218  -0.00833857 ... -4.6061654   0.33025423
  4.8538733 ]",4059491,not_lm,train,4059491,0.0,61.0,2.0,2.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
153,"[-15.15034257 -11.7105213    8.49738263 ... -21.13768427  -1.18924019
  15.34713177]",4062999,not_lm,train,4062999,0.0,95.0,3.0,1.0,6.0,17.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0
154,"[ -4.43687504  -1.8964978    7.47568807 ... -11.91774407  -1.27869681
   1.31387781]",4068177,not_lm,train,4068177,0.0,45.0,4.0,3.0,12.0,19.0,0.0,3.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,20.0,8.0,0.0,0.0
155,"[ 1.2163407   0.870488    1.2002878  ... -2.2837906  -0.3334834
  0.62808424]",4069589,not_lm,train,4069589,0.0,406.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0
156,"[-1.3711146  -0.97326887 -0.4011678  ... -2.2947006  -1.3466126
  1.489364  ]",4072597,not_lm,train,4072597,0.0,164.0,3.0,1.0,5.0,6.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
157,[-2.6029024 -1.650526   1.652452  ... -4.284801  -3.2102013  5.8517118],4072654,not_lm,train,4072654,0.0,289.0,3.0,2.0,4.0,7.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,1.0
158,"[-3.4462104  -0.27714062  2.4075027  ... -8.403807   -1.0384007
  4.7803664 ]",4073701,not_lm,train,4073701,0.0,93.0,2.0,3.0,5.0,13.0,1.0,0.0,1.0,5.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0
